,Age,Country,Book_Count,Average_Rating,Above_Average
5102.0,31.0, Spain,1,8.0,0
5126.0,53.0, USA,2,6.0,0
5127.0,33.0, Italy,6,8.5,0
5146.0,28.0, Italy,1,8.0,0
5151.0,24.0, Spain,1,10.0,0
5153.0,31.0, Portugal,2,9.0,0
5158.0,21.0, France,3,7.666666666666667,0
5162.0,66.0, USA,1,7.0,0
5170.0,18.0, USA,1,10.0,0
5173.0,32.0, Spain,1,10.0,0
5186.0,50.0, USA,1,3.0,0
5204.0,24.0, France,5,8.6,0
5206.0,18.0, Spain,1,8.0,0
5207.0,34.0, USA,6,7.666666666666667,0
5208.0,20.0, France,2,8.5,0
5209.0,48.0, USA,54,8.333333333333334,1
5223.0,36.0, Spain,3,5.0,0
5225.0,27.0, Germany,5,6.8,0
5231.0,56.0, Spain,1,7.0,0
5260.0,20.0, Germany,1,2.0,0
5285.0,38.0, USA,3,8.333333333333334,0
5286.0,18.0, USA,7,8.142857142857142,1
5287.0,22.0, Canada,4,7.75,0
5294.0,22.0, Canada,3,5.666666666666667,0
5296.0,34.0, USA,2,6.0,0
5327.0,28.0, Australia,1,7.0,0
5331.0,26.0, united kingdom,11,9.0,1
5333.0,49.0, Netherlands,5,7.4,0
5350.0,20.0, Germany,16,6.8125,1
5351.0,74.0, new Zealand,1,9.0,0
5358.0,52.0, USA,1,7.0,0
5359.0,55.0, USA,1,9.0,0
5361.0,72.0, USA,1,8.0,0
5366.0,37.0, Spain,1,7.0,0
5375.0,47.0, USA,5,7.2,0
5376.0,41.0, USA,1,7.0,0
5383.0,22.0, China,1,8.0,0
5385.0,30.0, USA,20,7.55,1
5410.0,66.0, USA,1,10.0,0
5426.0,32.0, USA,1,8.0,0
5427.0,11.0, united kingdom,1,10.0,0
5429.0,51.0, USA,1,9.0,0
5430.0,47.0, USA,2,6.5,0
5439.0,66.0, USA,12,8.25,1
5448.0,14.0, USA,14,8.071428571428571,1
5451.0,24.0, USA,2,6.5,0
5452.0,26.0, USA,4,5.75,0
5463.0,31.0, Spain,1,7.0,0
5468.0,15.0, USA,1,7.0,0
5469.0,26.0, USA,1,8.0,0
5471.0,60.0, Spain,2,9.0,0
5479.0,27.0, USA,1,6.0,0
5483.0,20.0, Malaysia,1,8.0,0
5489.0,60.0, new Zealand,1,8.0,0
5490.0,33.0, USA,10,5.6,1
5492.0,48.0, USA,1,9.0,0
5506.0,19.0, USA,3,7.333333333333333,0
5513.0,17.0, Spain,1,9.0,0
5517.0,53.0, USA,1,10.0,0
5526.0,49.0, USA,1,10.0,0
5535.0,22.0, Belgium,1,8.0,0
5539.0,32.0, USA,19,7.421052631578948,1
5543.0,29.0, USA,28,7.035714285714286,1
5553.0,23.0, united kingdom,2,8.0,0
5559.0,37.0, USA,1,8.0,0
5562.0,26.0, united kingdom,1,7.0,0
5576.0,23.0, Canada,2,5.0,0
5581.0,22.0, Australia,1,7.0,0
5582.0,26.0, USA,132,8.25,1
5585.0,39.0, USA,1,5.0,0
5591.0,58.0, USA,1,8.0,0
5604.0,48.0, Germany,2,8.0,0
5609.0,25.0, Romania,10,9.4,1
5619.0,52.0, France,1,10.0,0
5634.0,25.0, Spain,2,10.0,0
5639.0,34.0, Italy,4,7.75,0
5644.0,23.0, France,2,7.0,0
5653.0,13.0, Australia,1,7.0,0
5665.0,40.0, USA,7,7.571428571428571,1
5674.0,15.0, USA,5,7.2,0
5683.0,16.0, USA,1,4.0,0
5702.0,14.0, Australia,1,9.0,0
5704.0,45.0, Australia,1,7.0,0
5709.0,15.0, Malaysia,7,7.428571428571429,1
5710.0,28.0, USA,1,8.0,0
5722.0,23.0, USA,6,6.833333333333333,0
5726.0,57.0, united kingdom,1,5.0,0
5728.0,22.0, USA,10,7.8,1
5730.0,20.0, Canada,4,8.75,0
5737.0,44.0, USA,3,7.333333333333333,0
5741.0,20.0, USA,10,8.5,1
5757.0,37.0, Spain,1,8.0,0
5766.0,40.0, USA,3,6.0,0
5770.0,37.0, united kingdom,1,5.0,0
5774.0,32.0, USA,1,5.0,0
5775.0,34.0, USA,1,6.0,0
5782.0,62.0, USA,1,8.0,0
5783.0,32.0, USA,4,8.0,0
5784.0,60.0, Canada,1,8.0,0
5788.0,30.0, united kingdom,1,9.0,0
5790.0,34.0, united kingdom,5,6.6,0
5816.0,19.0, France,1,8.0,0
5821.0,36.0, Spain,1,8.0,0
5830.0,19.0, USA,1,6.0,0
5831.0,43.0, USA,1,8.0,0
5834.0,26.0, Germany,6,6.333333333333333,0
5860.0,41.0, USA,1,7.0,0
5861.0,17.0, USA,2,8.5,0
5867.0,24.0, USA,1,10.0,0
5868.0,47.0, USA,1,9.0,0
5875.0,15.0, USA,2,5.5,0
5887.0,21.0, Guatemala,1,8.0,0
5899.0,25.0, Germany,19,7.7894736842105265,1
5903.0,25.0, Austria,14,7.785714285714286,1
5904.0,37.0, USA,1,7.0,0
5905.0,57.0, Canada,2,8.5,0
5912.0,24.0, Portugal,2,5.5,0
5916.0,31.0, Australia,1,5.0,0
5920.0,35.0, USA,7,8.714285714285714,1
5922.0,19.0, USA,1,9.0,0
5951.0,48.0, Spain,1,7.0,0
5956.0,27.0, USA,22,5.363636363636363,1
5958.0,37.0, Canada,3,7.666666666666667,0
5963.0,38.0, USA,8,6.375,1
5964.0,26.0, USA,1,5.0,0
5968.0,38.0, Denmark,1,7.0,0
5971.0,34.0, Portugal,6,7.833333333333333,0
5983.0,22.0, Mexico,1,7.0,0
5984.0,42.0, USA,1,10.0,0
5988.0,49.0, USA,2,7.0,0
5990.0,43.0, USA,1,3.0,0
5995.0,50.0, USA,1,8.0,0
5998.0,32.0, USA,6,6.166666666666667,0
6003.0,15.0, USA,1,7.0,0
6011.0,15.0, USA,1,8.0,0
6017.0,15.0, united kingdom,2,7.5,0
6018.0,38.0, USA,2,6.0,0
6022.0,18.0, USA,1,8.0,0
6036.0,27.0, Canada,1,8.0,0
6051.0,33.0, USA,3,9.0,0
6052.0,44.0, Germany,1,5.0,0
6066.0,35.0, Australia,1,7.0,0
6068.0,34.0, Switzerland,1,2.0,0
6073.0,28.0, USA,51,8.431372549019608,1
6074.0,30.0, USA,2,8.0,0
6083.0,39.0, Australia,1,5.0,0
6096.0,26.0, USA,1,9.0,0
6099.0,32.0, Germany,1,6.0,0
6102.0,28.0, USA,5,7.4,0
6103.0,24.0, USA,1,7.0,0
6112.0,16.0, USA,5,7.4,0
6114.0,40.0, united kingdom,1,8.0,0
6120.0,36.0, USA,1,10.0,0
6124.0,26.0, USA,1,8.0,0
6142.0,40.0, Ireland,1,9.0,0
6173.0,16.0, Canada,1,9.0,0
6177.0,20.0, USA,1,7.0,0
6184.0,13.0, USA,2,8.5,0
6193.0,17.0, USA,1,10.0,0
6207.0,23.0, France,1,6.0,0
6210.0,20.0, united kingdom,1,8.0,0
6226.0,40.0, USA,1,6.0,0
6229.0,38.0, USA,2,9.0,0
6238.0,38.0,united kingdom,31,8.806451612903226,1
6247.0,26.0, USA,1,10.0,0
6251.0,32.0, USA,215,8.627906976744185,1
6253.0,39.0, united kingdom,2,6.5,0
6259.0,19.0, Canada,1,7.0,0
6261.0,46.0, USA,1,8.0,0
6263.0,19.0, Germany,1,8.0,0
6265.0,69.0, USA,2,6.0,0
6274.0,22.0, Italy,2,6.5,0
6280.0,46.0, Spain,15,7.133333333333334,1
6285.0,70.0, Canada,3,7.0,0
6298.0,52.0, Canada,1,8.0,0
6302.0,69.0, Canada,1,5.0,0
6312.0,32.0, USA,1,8.0,0
6313.0,35.0, Mexico,1,8.0,0
6318.0,24.0, USA,1,6.0,0
6323.0,35.0, USA,61,5.213114754098361,1
6332.0,27.0, France,1,10.0,0
6333.0,45.0, USA,9,6.444444444444445,1
6336.0,41.0, Canada,2,7.0,0
6338.0,18.0, USA,3,8.0,0
6339.0,16.0, new Zealand,1,8.0,0
6345.0,29.0, USA,14,7.928571428571429,1
6347.0,19.0, Canada,5,7.8,0
6349.0,66.0, USA,1,8.0,0
6360.0,21.0, Spain,2,8.5,0
6364.0,32.0, USA,4,10.0,0
6366.0,20.0, Spain,15,7.133333333333334,1
6368.0,26.0, USA,2,8.5,0
6394.0,43.0, USA,1,7.0,0
6397.0,59.0, USA,1,9.0,0
6398.0,20.0, USA,6,6.333333333333333,0
6400.0,38.0, USA,1,9.0,0
6410.0,61.0, Germany,1,7.0,0
6411.0,17.0, France,3,7.0,0
6431.0,30.0, USA,18,7.333333333333333,1
6432.0,21.0, Canada,4,5.75,0
6440.0,25.0, Spain,1,9.0,0
6443.0,30.0, USA,1,8.0,0
6445.0,29.0, France,2,7.0,0
6450.0,26.0, Canada,3,9.666666666666666,0
6456.0,25.0, USA,1,10.0,0
6462.0,22.0, USA,1,8.0,0
6466.0,44.0, USA,2,7.0,0
6472.0,31.0, USA,1,8.0,0
6492.0,35.0, Canada,4,6.0,0
6501.0,25.0, USA,4,7.0,0
6505.0,56.0, USA,6,6.833333333333333,0
6507.0,26.0, Spain,3,7.666666666666667,0
6509.0,37.0, Germany,4,7.25,0
6514.0,20.0, USA,1,5.0,0
6516.0,22.0, new Zealand,2,5.5,0
6535.0,26.0, Portugal,1,10.0,0
6543.0,34.0, USA,173,7.589595375722543,1
6545.0,25.0, Canada,1,5.0,0
6563.0,31.0, USA,68,7.382352941176471,1
6564.0,37.0, Portugal,18,8.277777777777779,1
6574.0,62.0, USA,2,8.0,0
6577.0,62.0, USA,15,7.133333333333334,1
6582.0,35.0, USA,5,5.2,0
6592.0,37.0, Canada,1,8.0,0
6604.0,48.0, USA,8,7.75,1
6608.0,23.0, USA,1,4.0,0
6611.0,22.0, Romania,33,9.515151515151516,1
6629.0,19.0, USA,1,8.0,0
6637.0,30.0, USA,3,9.333333333333334,0
6648.0,70.0, USA,1,8.0,0
6651.0,22.0, USA,1,7.0,0
6652.0,41.0, USA,1,7.0,0
6654.0,65.0, Germany,1,4.0,0
6655.0,22.0, Netherlands,1,7.0,0
6662.0,31.0, Canada,23,7.739130434782608,1
6670.0,54.0, USA,1,8.0,0
6671.0,54.0, USA,8,4.75,1
6673.0,66.0, USA,1,8.0,0
6680.0,17.0, USA,4,7.25,0
6682.0,16.0, USA,2,9.0,0
6697.0,36.0, USA,1,8.0,0
6698.0,20.0, USA,1,8.0,0
6700.0,21.0, USA,3,8.333333333333334,0
6704.0,32.0, USA,1,10.0,0
6710.0,30.0, USA,1,7.0,0
6724.0,26.0, Spain,1,6.0,0
6731.0,29.0, USA,13,7.384615384615385,1
6761.0,53.0, USA,1,9.0,0
6766.0,66.0, Canada,2,7.0,0
6768.0,35.0, USA,1,10.0,0
6769.0,56.0, USA,8,7.5,1
6781.0,22.0, USA,6,8.666666666666666,0
6782.0,22.0, USA,1,5.0,0
6795.0,31.0, USA,1,8.0,0
6797.0,53.0, USA,2,7.5,0
6815.0,24.0, USA,2,9.0,0
6820.0,46.0, USA,1,8.0,0
6831.0,14.0, USA,1,8.0,0
6840.0,17.0, USA,7,7.142857142857143,1
6855.0,41.0, France,1,8.0,0
6858.0,21.0, Canada,1,10.0,0
6865.0,40.0, USA,8,8.875,1
6866.0,51.0, France,4,5.75,0
6867.0,23.0, USA,1,6.0,0
6869.0,15.0, Canada,1,9.0,0
6871.0,28.0, USA,6,4.5,0
6873.0,75.0, USA,2,8.0,0
6883.0,23.0, united kingdom,1,6.0,0
6884.0,25.0, USA,4,7.75,0
6889.0,20.0, Spain,2,6.0,0
6893.0,20.0, USA,3,8.0,0
6894.0,20.0, USA,8,8.0,1
6900.0,25.0, USA,3,8.666666666666666,0
6906.0,63.0, USA,4,7.0,0
6914.0,27.0, USA,1,10.0,0
6917.0,39.0, USA,1,7.0,0
6924.0,42.0, USA,1,7.0,0
6931.0,44.0, USA,3,7.333333333333333,0
6940.0,32.0, USA,1,10.0,0
6941.0,17.0, USA,2,9.0,0
6966.0,42.0, USA,1,9.0,0
6968.0,28.0, USA,2,5.0,0
6969.0,29.0, united kingdom,1,9.0,0
6989.0,18.0, USA,1,10.0,0
6990.0,29.0, USA,2,10.0,0
7000.0,14.0, Canada,2,9.5,0
7002.0,32.0, USA,1,7.0,0
7010.0,27.0, USA,1,7.0,0
7021.0,39.0, USA,3,7.333333333333333,0
7033.0,29.0, Canada,3,6.333333333333333,0
7035.0,42.0, USA,2,7.5,0
7053.0,29.0, USA,2,7.0,0
7055.0,64.0, USA,1,7.0,0
7056.0,31.0, Canada,5,7.2,0
7060.0,16.0, USA,7,8.571428571428571,1
7065.0,37.0, USA,1,9.0,0
7072.0,11.0, USA,7,6.571428571428571,1
7084.0,22.0, USA,2,10.0,0
7119.0,66.0, USA,2,8.5,0
7125.0,28.0, USA,69,7.884057971014493,1
7132.0,44.0, Spain,3,8.0,0
7134.0,23.0, USA,22,7.909090909090909,1
7139.0,24.0, Spain,1,8.0,0
7142.0,26.0, Australia,1,9.0,0
7155.0,32.0, Austria,5,7.6,0
7156.0,20.0, USA,1,9.0,0
7158.0,30.0, USA,54,7.648148148148148,1
7160.0,24.0, USA,1,9.0,0
7161.0,16.0, united kingdom,1,9.0,0
7180.0,24.0, Spain,1,5.0,0
7181.0,24.0, Spain,8,8.75,1
7194.0,25.0, USA,1,10.0,0
7197.0,36.0, USA,3,7.333333333333333,0
7198.0,30.0, Spain,1,5.0,0
7202.0,21.0, Spain,1,8.0,0
7205.0,31.0, united kingdom,1,6.0,0
7207.0,25.0, Spain,3,7.666666666666667,0
7215.0,34.0, Argentina,1,6.0,0
7218.0,31.0, USA,1,9.0,0
7248.0,22.0, USA,4,6.75,0
7253.0,32.0, USA,3,6.333333333333333,0
7262.0,25.0, USA,1,10.0,0
7283.0,30.0, USA,31,8.419354838709678,1
7286.0,28.0, USA,105,8.495238095238095,1
7301.0,25.0, USA,1,10.0,0
7303.0,29.0, USA,1,10.0,0
7306.0,29.0, USA,1,7.0,0
7310.0,46.0, USA,1,10.0,0
7312.0,23.0, USA,13,7.3076923076923075,1
7317.0,39.0, united kingdom,2,9.0,0
7318.0,34.0, USA,4,8.25,0
7319.0,23.0, USA,3,8.666666666666666,0
7326.0,44.0, USA,2,7.0,0
7338.0,33.0, USA,4,9.0,0
7346.0,49.0, USA,309,7.760517799352751,1
7348.0,24.0, Canada,2,7.0,0
7352.0,53.0, USA,12,6.25,1
7360.0,40.0, USA,1,7.0,0
7361.0,43.0, USA,1,10.0,0
7364.0,26.0, USA,1,7.0,0
7371.0,26.0, Canada,15,8.133333333333333,1
7374.0,33.0, Netherlands,1,7.0,0
7377.0,41.0, USA,1,7.0,0
7384.0,28.0, USA,5,7.0,0
7392.0,34.0, USA,1,10.0,0
7398.0,19.0, USA,1,7.0,0
7400.0,22.0, USA,5,7.8,0
7403.0,14.0, USA,1,7.0,0
7418.0,34.0, USA,6,6.0,0
7419.0,25.0, USA,1,3.0,0
7424.0,32.0, USA,1,7.0,0
7429.0,73.0, USA,1,8.0,0
7431.0,25.0, USA,1,8.0,0
7440.0,25.0, USA,1,10.0,0
7441.0,19.0, Canada,1,10.0,0
7454.0,29.0, Canada,4,7.75,0
7467.0,26.0, USA,1,10.0,0
7469.0,18.0, USA,1,9.0,0
7471.0,36.0, USA,1,5.0,0
7474.0,50.0, USA,4,3.75,0
7478.0,34.0, USA,1,8.0,0
7481.0,23.0, Germany,1,10.0,0
7482.0,49.0, USA,4,7.75,0
7495.0,43.0, USA,2,8.0,0
7500.0,20.0, Thailand,1,7.0,0
7507.0,24.0, Canada,1,8.0,0
7511.0,30.0, USA,1,8.0,0
7517.0,29.0, USA,1,6.0,0
7520.0,13.0, Canada,1,6.0,0
7523.0,35.0, USA,1,8.0,0
7524.0,27.0, USA,1,8.0,0
7525.0,33.0, Australia,2,7.5,0
7526.0,33.0, Australia,1,9.0,0
7547.0,36.0, Germany,9,8.222222222222221,1
7548.0,25.0, Spain,1,6.0,0
7552.0,25.0, Spain,2,9.5,0
7557.0,23.0, USA,3,7.0,0
7569.0,22.0, USA,8,7.875,1
7573.0,22.0, Canada,1,8.0,0
7576.0,38.0, USA,1,9.0,0
7600.0,62.0, USA,1,8.0,0
7614.0,24.0, USA,2,9.0,0
7620.0,21.0, USA,16,7.4375,1
7629.0,21.0, Canada,4,10.0,0
7630.0,49.0, USA,5,7.0,0
7637.0,28.0, Canada,1,7.0,0
7650.0,21.0, USA,3,10.0,0
7651.0,21.0, USA,5,7.0,0
7665.0,30.0, USA,1,6.0,0
7680.0,57.0, Brazil,2,9.5,0
7708.0,18.0, Germany,3,8.0,0
7712.0,26.0, Germany,2,5.5,0
7720.0,25.0, France,2,7.5,0
7732.0,47.0, USA,1,7.0,0
7744.0,34.0, USA,1,10.0,0
7754.0,20.0, USA,1,7.0,0
7769.0,30.0, USA,1,5.0,0
7784.0,35.0, Germany,1,4.0,0
7788.0,19.0, new Zealand,1,7.0,0
7792.0,60.0, USA,3,8.333333333333334,0
7820.0,20.0, USA,1,8.0,0
7825.0,22.0, united kingdom,1,8.0,0
7842.0,44.0, Australia,1,7.0,0
7844.0,24.0, USA,1,5.0,0
7864.0,17.0, Malaysia,30,5.8,1
7874.0,25.0, USA,1,9.0,0
7875.0,19.0, USA,1,8.0,0
7877.0,41.0, USA,2,6.5,0
7881.0,23.0, Canada,1,9.0,0
7882.0,34.0, USA,12,7.5,1
7886.0,27.0, USA,3,5.666666666666667,0
7887.0,23.0, USA,15,9.133333333333333,1
7893.0,44.0, Canada,2,6.5,0
7908.0,18.0, USA,3,8.333333333333334,0
7909.0,56.0, USA,1,4.0,0
7913.0,43.0, USA,11,5.909090909090909,1
7924.0,62.0, USA,1,5.0,0
7928.0,39.0, USA,4,6.75,0
7936.0,51.0, Spain,2,7.0,0
7942.0,17.0, USA,1,5.0,0
7945.0,59.0, USA,1,10.0,0
7958.0,27.0, Portugal,30,8.9,1
7961.0,32.0, USA,1,8.0,0
7962.0,54.0, USA,5,8.4,0
7965.0,15.0, USA,1,8.0,0
7980.0,34.0, USA,11,8.181818181818182,1
7983.0,26.0, USA,4,5.75,0
7984.0,30.0, USA,1,8.0,0
7998.0,39.0, USA,1,9.0,0
8006.0,34.0, USA,1,9.0,0
8016.0,38.0, USA,1,8.0,0
8034.0,31.0, Netherlands,3,6.0,0
8048.0,47.0, USA,1,7.0,0
8063.0,25.0, Spain,1,6.0,0
8067.0,26.0, USA,129,9.046511627906977,1
8073.0,50.0, USA,1,6.0,0
8094.0,13.0, Spain,4,10.0,0
8095.0,22.0, Canada,6,7.0,0
8103.0,26.0, Canada,1,8.0,0
8104.0,22.0, USA,1,10.0,0
8111.0,33.0, USA,1,7.0,0
8124.0,38.0, USA,1,6.0,0
8127.0,22.0, united kingdom,1,10.0,0
8134.0,28.0, USA,1,7.0,0
8138.0,28.0, USA,3,7.0,0
8142.0,37.0, USA,2,7.5,0
8154.0,36.0, USA,1,8.0,0
8186.0,33.0, USA,2,7.5,0
8189.0,24.0, USA,3,7.666666666666667,0
8201.0,37.0, USA,7,6.428571428571429,1
8212.0,21.0, USA,1,4.0,0
8219.0,25.0, USA,1,7.0,0
8220.0,34.0, USA,1,10.0,0
8223.0,29.0, USA,1,9.0,0
8225.0,25.0, USA,1,8.0,0
8232.0,33.0, USA,1,10.0,0
8234.0,44.0, USA,19,7.526315789473684,1
8238.0,31.0, USA,1,7.0,0
8240.0,50.0, USA,2,6.5,0
8242.0,33.0, USA,2,7.5,0
8245.0,31.0, USA,111,8.054054054054054,1
8250.0,34.0, USA,8,7.75,1
8253.0,26.0, USA,75,9.16,1
8255.0,47.0, USA,10,8.3,1
8268.0,35.0, USA,2,8.5,0
8278.0,22.0, USA,2,8.0,0
8284.0,28.0, USA,40,8.575,1
8296.0,28.0, USA,1,10.0,0
8305.0,29.0, USA,1,8.0,0
8306.0,29.0, Canada,1,10.0,0
8308.0,22.0, Netherlands,1,10.0,0
8309.0,44.0, USA,1,8.0,0
8313.0,36.0, USA,5,6.8,0
8314.0,36.0, USA,7,6.0,1
8318.0,25.0, USA,1,6.0,0
8323.0,48.0, USA,16,6.0625,1
8344.0,35.0, Germany,5,4.8,0
8346.0,64.0, USA,2,3.0,0
8360.0,52.0, Spain,1,7.0,0
8361.0,23.0, Australia,1,2.0,0
8362.0,28.0, USA,28,7.464285714285714,1
8370.0,33.0, USA,2,8.5,0
8380.0,19.0, USA,4,8.0,0
8381.0,37.0, USA,1,9.0,0
8383.0,19.0, USA,1,8.0,0
8393.0,36.0, USA,1,9.0,0
8437.0,31.0, Mexico,1,8.0,0
8451.0,55.0, Canada,1,5.0,0
8453.0,47.0, USA,1,3.0,0
8460.0,66.0, USA,1,10.0,0
8472.0,22.0, Colombia,1,6.0,0
8473.0,22.0, Canada,3,9.333333333333334,0
8475.0,36.0, new Zealand,1,8.0,0
8483.0,36.0, Germany,2,2.5,0
8487.0,30.0, USA,6,7.833333333333333,0
8496.0,28.0, USA,1,5.0,0
8512.0,43.0, Spain,2,9.0,0
8523.0,48.0, Malaysia,1,8.0,0
8530.0,16.0, USA,3,8.0,0
8535.0,17.0, Switzerland,1,1.0,0
8537.0,43.0, Canada,4,7.0,0
8541.0,68.0, USA,1,6.0,0
8546.0,69.0, India,1,8.0,0
8570.0,23.0, USA,7,7.285714285714286,1
8580.0,19.0, united kingdom,1,10.0,0
8599.0,17.0, USA,1,9.0,0
8613.0,69.0, USA,3,8.0,0
8630.0,45.0, USA,1,7.0,0
8652.0,16.0, USA,2,9.5,0
8660.0,25.0, Austria,7,5.428571428571429,1
8672.0,17.0, USA,2,10.0,0
8674.0,29.0, Singapore,4,4.75,0
8681.0,34.0, USA,144,8.29861111111111,1
8685.0,32.0, USA,1,10.0,0
8686.0,39.0, Spain,1,7.0,0
8687.0,28.0, Romania,12,8.083333333333334,1
8699.0,72.0, Netherlands,2,6.0,0
8704.0,29.0, Portugal,1,7.0,0
8706.0,48.0, USA,1,7.0,0
8707.0,19.0, Germany,1,8.0,0
8720.0,31.0, USA,1,3.0,0
8722.0,47.0, Germany,1,8.0,0
8730.0,59.0, USA,1,7.0,0
8739.0,51.0, USA,4,6.75,0
8741.0,27.0, Germany,1,5.0,0
8752.0,45.0, Monaco,1,7.0,0
8753.0,45.0, USA,1,8.0,0
8754.0,17.0, Luxembourg,1,9.0,0
8759.0,17.0, USA,2,8.5,0
8762.0,22.0, united kingdom,1,8.0,0
8765.0,60.0, Spain,5,3.8,0
8772.0,26.0, Canada,1,8.0,0
8792.0,22.0, USA,1,9.0,0
8801.0,24.0, USA,15,8.066666666666666,1
8805.0,36.0, united kingdom,1,9.0,0
8807.0,42.0, China,4,7.5,0
8808.0,26.0, USA,2,8.5,0
8817.0,42.0, Germany,1,10.0,0
8820.0,25.0, Austria,1,10.0,0
8843.0,29.0, united kingdom,1,9.0,0
8853.0,22.0, USA,1,10.0,0
8855.0,26.0, USA,4,9.0,0
8856.0,31.0, USA,2,7.0,0
8858.0,33.0, Germany,1,3.0,0
8862.0,47.0, USA,1,10.0,0
8864.0,26.0, USA,16,7.5,1
8870.0,45.0, USA,11,6.363636363636363,1
8872.0,65.0, USA,22,7.090909090909091,1
8874.0,23.0, Canada,1,5.0,0
8886.0,59.0, USA,1,10.0,0
8890.0,47.0, France,126,8.015873015873016,1
8906.0,44.0, Germany,1,9.0,0
8922.0,26.0, Germany,1,8.0,0
8925.0,26.0, USA,1,6.0,0
8926.0,30.0, Germany,1,9.0,0
8930.0,78.0, USA,5,8.2,0
8931.0,31.0, Italy,1,8.0,0
8933.0,23.0, USA,1,7.0,0
8935.0,35.0, USA,13,8.692307692307692,1
8936.0,18.0, USA,53,8.320754716981131,1
8952.0,39.0, Mexico,1,9.0,0
8955.0,42.0, USA,5,7.6,0
8961.0,28.0, USA,4,9.0,0
8966.0,24.0, USA,3,7.666666666666667,0
8971.0,27.0, Germany,57,9.175438596491228,1
8976.0,45.0, Germany,1,8.0,0
8988.0,37.0, USA,1,7.0,0
9016.0,28.0, Portugal,3,7.666666666666667,0
9023.0,33.0, USA,1,9.0,0
9027.0,33.0, USA,1,10.0,0
9030.0,39.0, Spain,1,9.0,0
9031.0,25.0, Spain,1,9.0,0
9057.0,41.0, new Zealand,1,10.0,0
9061.0,49.0, Ireland,1,8.0,0
9080.0,20.0, Brazil,1,9.0,0
9094.0,14.0, USA,8,8.5,1
9105.0,39.0, USA,1,6.0,0
9123.0,28.0, USA,1,7.0,0
9139.0,17.0, USA,8,8.25,1
9140.0,25.0, USA,1,8.0,0
9141.0,65.0, USA,4,6.75,0
9143.0,47.0, Spain,6,8.5,0
9151.0,47.0, USA,1,7.0,0
9154.0,29.0, USA,1,7.0,0
9167.0,39.0, Germany,1,5.0,0
9174.0,37.0, USA,1,7.0,0
9177.0,26.0, united kingdom,15,7.0,1
9183.0,31.0, Canada,6,6.666666666666667,0
9200.0,14.0, USA,2,10.0,0
9203.0,69.0, USA,3,7.666666666666667,0
9226.0,27.0, USA,8,7.75,1
9227.0,24.0, USA,24,7.375,1
9229.0,16.0, Mexico,2,9.5,0
9233.0,34.0, united kingdom,1,7.0,0
9234.0,33.0, Canada,1,10.0,0
9239.0,17.0, Canada,1,9.0,0
9246.0,40.0, USA,2,8.0,0
9258.0,14.0, united kingdom,1,7.0,0
9272.0,16.0, USA,1,8.0,0
9281.0,20.0, Australia,1,6.0,0
9296.0,59.0, USA,2,8.5,0
9302.0,36.0, united kingdom,2,9.0,0
9303.0,50.0, USA,1,8.0,0
9321.0,25.0, Trinidad and Tobago,1,8.0,0
9340.0,35.0, USA,2,9.0,0
9347.0,25.0, France,1,3.0,0
9351.0,16.0, USA,1,9.0,0
9354.0,30.0, USA,16,8.375,1
9373.0,40.0, USA,3,7.333333333333333,0
9385.0,28.0, USA,3,6.333333333333333,0
9389.0,25.0, USA,1,8.0,0
9394.0,36.0, USA,1,10.0,0
9408.0,34.0, USA,7,7.142857142857143,1
9414.0,37.0, united kingdom,5,7.2,0
9417.0,26.0, Canada,50,6.4,1
9440.0,21.0, USA,25,8.72,1
9445.0,14.0, Australia,1,9.0,0
9446.0,19.0, Bermuda,1,8.0,0
9455.0,36.0, united kingdom,2,10.0,0
9461.0,13.0, USA,1,7.0,0
9465.0,35.0, USA,1,10.0,0
9486.0,46.0, USA,2,9.5,0
9487.0,43.0, united kingdom,1,3.0,0
9490.0,13.0, united kingdom,1,10.0,0
9492.0,19.0, USA,1,10.0,0
9502.0,22.0, USA,2,7.0,0
9516.0,27.0, united kingdom,4,7.0,0
9525.0,15.0, USA,2,10.0,0
9555.0,29.0, united kingdom,1,8.0,0
9557.0,16.0, USA,1,7.0,0
9558.0,57.0, USA,1,10.0,0
9568.0,44.0, USA,9,7.0,1
9571.0,27.0, Germany,15,8.333333333333334,1
9574.0,33.0, USA,13,6.769230769230769,1
9579.0,23.0, USA,1,10.0,0
9582.0,40.0, USA,1,3.0,0
9592.0,40.0, USA,2,7.5,0
9603.0,32.0, USA,2,9.0,0
9605.0,24.0, USA,1,10.0,0
9613.0,34.0, USA,60,7.833333333333333,1
9625.0,20.0, USA,2,7.5,0
9644.0,59.0, Canada,1,5.0,0
9652.0,34.0, USA,1,9.0,0
9654.0,41.0, USA,1,8.0,0
9659.0,27.0, USA,1,8.0,0
9660.0,35.0, USA,10,7.8,1
9664.0,14.0, USA,1,8.0,0
9703.0,25.0, USA,1,9.0,0
9704.0,22.0, Canada,1,9.0,0
9709.0,24.0, USA,2,7.0,0
9714.0,40.0, USA,2,7.0,0
9716.0,19.0, USA,1,9.0,0
9717.0,16.0, USA,6,7.666666666666667,0
9718.0,35.0, USA,4,7.25,0
9721.0,47.0, USA,2,8.0,0
9730.0,19.0, USA,1,3.0,0
9735.0,16.0, USA,1,9.0,0
9737.0,65.0, USA,2,10.0,0
9761.0,38.0, united kingdom,1,10.0,0
9773.0,47.0, USA,2,8.0,0
