,Age,Country,Book_Count,Average_Rating,Above_Average
6900,25,119,3,8.67,0
6906,63,119,4,7.0,0
6914,27,119,1,10.0,0
6917,39,119,1,7.0,0
6924,42,119,1,7.0,0
6931,44,119,3,7.33,0
6940,32,119,1,10.0,0
6941,17,119,2,9.0,0
6966,42,119,1,9.0,0
6968,28,119,2,5.0,0
6969,29,144,1,9.0,0
6989,18,119,1,10.0,0
6990,29,119,2,10.0,0
7000,14,20,2,9.5,0
7002,32,119,1,7.0,0
7010,27,119,1,7.0,0
7021,39,119,3,7.33,0
7033,29,20,3,6.33,0
7035,42,119,2,7.5,0
7053,29,119,2,7.0,0
7055,64,119,1,7.0,0
7056,31,20,5,7.2,0
7060,16,119,7,8.57,1
7065,37,119,1,9.0,0
7072,11,119,7,6.57,1
7084,22,119,2,10.0,0
7119,66,119,2,8.5,0
7125,28,119,69,7.88,1
7132,44,107,3,8.0,0
7134,23,119,22,7.91,1
7139,24,107,1,8.0,0
7142,26,7,1,9.0,0
7155,32,9,5,7.6,0
7156,20,119,1,9.0,0
7158,30,119,54,7.65,1
7160,24,119,1,9.0,0
7161,16,144,1,9.0,0
7180,24,107,1,5.0,0
7181,24,107,8,8.75,1
7194,25,119,1,10.0,0
7197,36,119,3,7.33,0
7198,30,107,1,5.0,0
7202,21,107,1,8.0,0
7205,31,144,1,6.0,0
7207,25,107,3,7.67,0
7215,34,5,1,6.0,0
7218,31,119,1,9.0,0
7248,22,119,4,6.75,0
7253,32,119,3,6.33,0
7262,25,119,1,10.0,0
7283,30,119,31,8.42,1
7286,28,119,105,8.5,1
7301,25,119,1,10.0,0
7303,29,119,1,10.0,0
7306,29,119,1,7.0,0
7310,46,119,1,10.0,0
7312,23,119,13,7.31,1
7317,39,144,2,9.0,0
7318,34,119,4,8.25,0
7319,23,119,3,8.67,0
7326,44,119,2,7.0,0
7338,33,119,4,9.0,0
7346,49,119,309,7.76,1
7348,24,20,2,7.0,0
7352,53,119,12,6.25,1
7360,40,119,1,7.0,0
7361,43,119,1,10.0,0
7364,26,119,1,7.0,0
7371,26,20,15,8.13,1
7374,33,84,1,7.0,0
7377,41,119,1,7.0,0
7384,28,119,5,7.0,0
7392,34,119,1,10.0,0
7398,19,119,1,7.0,0
7400,22,119,5,7.8,0
7403,14,119,1,7.0,0
7418,34,119,6,6.0,0
7419,25,119,1,3.0,0
7424,32,119,1,7.0,0
7429,73,119,1,8.0,0
7431,25,119,1,8.0,0
7440,25,119,1,10.0,0
7441,19,20,1,10.0,0
7454,29,20,4,7.75,0
7467,26,119,1,10.0,0
7469,18,119,1,9.0,0
7471,36,119,1,5.0,0
7474,50,119,4,3.75,0
7478,34,119,1,8.0,0
7481,23,47,1,10.0,0
7482,49,119,4,7.75,0
7495,43,119,2,8.0,0
7500,20,114,1,7.0,0
7507,24,20,1,8.0,0
7511,30,119,1,8.0,0
7517,29,119,1,6.0,0
7520,13,20,1,6.0,0
7523,35,119,1,8.0,0
7524,27,119,1,8.0,0
7525,33,7,2,7.5,0
7526,33,7,1,9.0,0
7547,36,47,9,8.22,1
7548,25,107,1,6.0,0
7552,25,107,2,9.5,0
7557,23,119,3,7.0,0
7569,22,119,8,7.88,1
7573,22,20,1,8.0,0
7576,38,119,1,9.0,0
7600,62,119,1,8.0,0
7614,24,119,2,9.0,0
7620,21,119,16,7.44,1
7629,21,20,4,10.0,0
7630,49,119,5,7.0,0
7637,28,20,1,7.0,0
7650,21,119,3,10.0,0
7651,21,119,5,7.0,0
7665,30,119,1,6.0,0
7680,57,17,2,9.5,0
7708,18,47,3,8.0,0
7712,26,47,2,5.5,0
7720,25,44,2,7.5,0
7732,47,119,1,7.0,0
7744,34,119,1,10.0,0
7754,20,119,1,7.0,0
7769,30,119,1,5.0,0
7784,35,47,1,4.0,0
7788,19,137,1,7.0,0
7792,60,119,3,8.33,0
7820,20,119,1,8.0,0
7825,22,144,1,8.0,0
7842,44,7,1,7.0,0
7844,24,119,1,5.0,0
7864,17,74,30,5.8,1
7874,25,119,1,9.0,0
7875,19,119,1,8.0,0
7877,41,119,2,6.5,0
7881,23,20,1,9.0,0
7882,34,119,12,7.5,1
7886,27,119,3,5.67,0
7887,23,119,15,9.13,1
7893,44,20,2,6.5,0
7908,18,119,3,8.33,0
7909,56,119,1,4.0,0
7913,43,119,11,5.91,1
7924,62,119,1,5.0,0
7928,39,119,4,6.75,0
7936,51,107,2,7.0,0
7942,17,119,1,5.0,0
7945,59,119,1,10.0,0
7958,27,98,30,8.9,1
7961,32,119,1,8.0,0
7962,54,119,5,8.4,0
7965,15,119,1,8.0,0
7980,34,119,11,8.18,1
7983,26,119,4,5.75,0
7984,30,119,1,8.0,0
7998,39,119,1,9.0,0
8006,34,119,1,9.0,0
8016,38,119,1,8.0,0
8034,31,84,3,6.0,0
8048,47,119,1,7.0,0
8063,25,107,1,6.0,0
8067,26,119,129,9.05,1
8073,50,119,1,6.0,0
8094,13,107,4,10.0,0
8095,22,20,6,7.0,0
8103,26,20,1,8.0,0
8104,22,119,1,10.0,0
8111,33,119,1,7.0,0
8124,38,119,1,6.0,0
8127,22,144,1,10.0,0
8134,28,119,1,7.0,0
8138,28,119,3,7.0,0
8142,37,119,2,7.5,0
8154,36,119,1,8.0,0
8186,33,119,2,7.5,0
8189,24,119,3,7.67,0
8201,37,119,7,6.43,1
8212,21,119,1,4.0,0
8219,25,119,1,7.0,0
8220,34,119,1,10.0,0
8223,29,119,1,9.0,0
8225,25,119,1,8.0,0
8232,33,119,1,10.0,0
8234,44,119,19,7.53,1
8238,31,119,1,7.0,0
8240,50,119,2,6.5,0
8242,33,119,2,7.5,0
8245,31,119,111,8.05,1
8250,34,119,8,7.75,1
8253,26,119,75,9.16,1
8255,47,119,10,8.3,1
8268,35,119,2,8.5,0
8278,22,119,2,8.0,0
8284,28,119,40,8.57,1
8296,28,119,1,10.0,0
8305,29,119,1,8.0,0
8306,29,20,1,10.0,0
8308,22,84,1,10.0,0
8309,44,119,1,8.0,0
8313,36,119,5,6.8,0
8314,36,119,7,6.0,1
8318,25,119,1,6.0,0
8323,48,119,16,6.06,1
8344,35,47,5,4.8,0
8346,64,119,2,3.0,0
8360,52,107,1,7.0,0
8361,23,7,1,2.0,0
8362,28,119,28,7.46,1
8370,33,119,2,8.5,0
8380,19,119,4,8.0,0
8381,37,119,1,9.0,0
8383,19,119,1,8.0,0
8393,36,119,1,9.0,0
8437,31,77,1,8.0,0
8451,55,20,1,5.0,0
8453,47,119,1,3.0,0
8460,66,119,1,10.0,0
8472,22,29,1,6.0,0
8473,22,20,3,9.33,0
8475,36,137,1,8.0,0
8483,36,47,2,2.5,0
8487,30,119,6,7.83,0
8496,28,119,1,5.0,0
8512,43,107,2,9.0,0
8523,48,74,1,8.0,0
8530,16,119,3,8.0,0
8535,17,110,1,1.0,0
8537,43,20,4,7.0,0
8541,68,119,1,6.0,0
8546,69,57,1,8.0,0
8570,23,119,7,7.29,1
8580,19,144,1,10.0,0
8599,17,119,1,9.0,0
8613,69,119,3,8.0,0
8630,45,119,1,7.0,0
8652,16,119,2,9.5,0
8660,25,9,7,5.43,1
8672,17,119,2,10.0,0
8674,29,104,4,4.75,0
8681,34,119,144,8.3,1
8685,32,119,1,10.0,0
8686,39,107,1,7.0,0
8687,28,101,12,8.08,1
8699,72,84,2,6.0,0
8704,29,98,1,7.0,0
8706,48,119,1,7.0,0
8707,19,47,1,8.0,0
8720,31,119,1,3.0,0
8722,47,47,1,8.0,0
8730,59,119,1,7.0,0
8739,51,119,4,6.75,0
8741,27,47,1,5.0,0
8752,45,79,1,7.0,0
8753,45,119,1,8.0,0
8754,17,71,1,9.0,0
8759,17,119,2,8.5,0
8762,22,144,1,8.0,0
8765,60,107,5,3.8,0
8772,26,20,1,8.0,0
8792,22,119,1,9.0,0
8801,24,119,15,8.07,1
8805,36,144,1,9.0,0
8807,42,28,4,7.5,0
8808,26,119,2,8.5,0
8817,42,47,1,10.0,0
8820,25,9,1,10.0,0
8843,29,144,1,9.0,0
8853,22,119,1,10.0,0
8855,26,119,4,9.0,0
8856,31,119,2,7.0,0
8858,33,47,1,3.0,0
8862,47,119,1,10.0,0
8864,26,119,16,7.5,1
8870,45,119,11,6.36,1
8872,65,119,22,7.09,1
8874,23,20,1,5.0,0
8886,59,119,1,10.0,0
8890,47,44,126,8.02,1
8906,44,47,1,9.0,0
8922,26,47,1,8.0,0
8925,26,119,1,6.0,0
8926,30,47,1,9.0,0
8930,78,119,5,8.2,0
8931,31,63,1,8.0,0
8933,23,119,1,7.0,0
8935,35,119,13,8.69,1
8936,18,119,53,8.32,1
8952,39,77,1,9.0,0
8955,42,119,5,7.6,0
8961,28,119,4,9.0,0
8966,24,119,3,7.67,0
8971,27,47,57,9.18,1
8976,45,47,1,8.0,0
8988,37,119,1,7.0,0
9016,28,98,3,7.67,0
9023,33,119,1,9.0,0
9027,33,119,1,10.0,0
9030,39,107,1,9.0,0
9031,25,107,1,9.0,0
9057,41,137,1,10.0,0
9061,49,60,1,8.0,0
9080,20,17,1,9.0,0
9094,14,119,8,8.5,1
9105,39,119,1,6.0,0
9123,28,119,1,7.0,0
9139,17,119,8,8.25,1
9140,25,119,1,8.0,0
9141,65,119,4,6.75,0
9143,47,107,6,8.5,0
9151,47,119,1,7.0,0
9154,29,119,1,7.0,0
9167,39,47,1,5.0,0
9174,37,119,1,7.0,0
9177,26,144,15,7.0,1
9183,31,20,6,6.67,0
9200,14,119,2,10.0,0
9203,69,119,3,7.67,0
9226,27,119,8,7.75,1
9227,24,119,24,7.38,1
9229,16,77,2,9.5,0
9233,34,144,1,7.0,0
9234,33,20,1,10.0,0
9239,17,20,1,9.0,0
9246,40,119,2,8.0,0
9258,14,144,1,7.0,0
9272,16,119,1,8.0,0
9281,20,7,1,6.0,0
9296,59,119,2,8.5,0
9302,36,144,2,9.0,0
9303,50,119,1,8.0,0
9321,25,117,1,8.0,0
9340,35,119,2,9.0,0
9347,25,44,1,3.0,0
9351,16,119,1,9.0,0
9354,30,119,16,8.38,1
9373,40,119,3,7.33,0
9385,28,119,3,6.33,0
9389,25,119,1,8.0,0
9394,36,119,1,10.0,0
9408,34,119,7,7.14,1
9414,37,144,5,7.2,0
9417,26,20,50,6.4,1
9440,21,119,25,8.72,1
9445,14,7,1,9.0,0
9446,19,16,1,8.0,0
9455,36,144,2,10.0,0
9461,13,119,1,7.0,0
9465,35,119,1,10.0,0
9486,46,119,2,9.5,0
9487,43,144,1,3.0,0
9490,13,144,1,10.0,0
9492,19,119,1,10.0,0
9502,22,119,2,7.0,0
9516,27,144,4,7.0,0
9525,15,119,2,10.0,0
9555,29,144,1,8.0,0
9557,16,119,1,7.0,0
9558,57,119,1,10.0,0
9568,44,119,9,7.0,1
9571,27,47,15,8.33,1
9574,33,119,13,6.77,1
9579,23,119,1,10.0,0
9582,40,119,1,3.0,0
9592,40,119,2,7.5,0
9603,32,119,2,9.0,0
9605,24,119,1,10.0,0
9613,34,119,60,7.83,1
9625,20,119,2,7.5,0
9644,59,20,1,5.0,0
9652,34,119,1,9.0,0
9654,41,119,1,8.0,0
9659,27,119,1,8.0,0
9660,35,119,10,7.8,1
9664,14,119,1,8.0,0
9703,25,119,1,9.0,0
9704,22,20,1,9.0,0
9709,24,119,2,7.0,0
9714,40,119,2,7.0,0
9716,19,119,1,9.0,0
9717,16,119,6,7.67,0
9718,35,119,4,7.25,0
9721,47,119,2,8.0,0
9730,19,119,1,3.0,0
9735,16,119,1,9.0,0
9737,65,119,2,10.0,0
9761,38,144,1,10.0,0
9773,47,119,2,8.0,0
9776,25,119,1,7.0,0
9787,16,119,2,8.5,0
9800,36,119,1,9.0,0
9806,25,119,6,7.5,0
9818,52,119,1,10.0,0
9834,30,119,1,9.0,0
9838,42,119,1,5.0,0
9846,45,119,3,9.0,0
9850,29,44,6,7.67,0
9856,22,119,55,6.49,1
9865,28,119,1,6.0,0
9868,20,119,1,8.0,0
9882,23,119,1,10.0,0
9884,32,119,1,10.0,0
9893,50,119,2,9.0,0
9899,50,119,4,8.75,0
9908,36,119,41,8.46,1
9918,17,119,4,8.25,0
9924,17,119,2,4.5,0
9927,21,20,1,7.0,0
9929,43,119,3,10.0,0
9943,32,119,1,4.0,0
9952,22,119,2,9.5,0
9953,15,74,1,8.0,0
9960,20,119,2,8.0,0
9965,48,119,1,8.0,0
9988,34,47,1,8.0,0
9991,43,119,2,8.5,0
10001,47,119,2,10.0,0
10003,20,119,2,10.0,0
10008,43,119,1,10.0,0
10009,32,7,1,7.0,0
10030,66,119,35,8.8,1
10047,20,119,4,7.5,0
10063,35,119,2,8.5,0
10067,61,39,31,7.97,1
10069,41,144,1,9.0,0
10071,17,47,3,6.67,0
10076,34,119,1,9.0,0
10090,26,119,1,10.0,0
10103,36,119,1,7.0,0
10112,26,119,2,6.5,0
10118,44,119,26,9.54,1
10124,50,119,1,8.0,0
10134,19,119,1,3.0,0
10138,41,136,1,8.0,0
10157,25,144,1,7.0,0
10164,34,119,1,8.0,0
10189,24,7,1,3.0,0
10190,31,144,1,9.0,0
10197,28,119,1,6.0,0
10199,17,7,15,8.13,1
10205,22,119,2,9.5,0
10209,29,119,4,6.25,0
10212,45,119,1,8.0,0
10215,34,144,3,5.67,0
10220,33,119,1,4.0,0
10221,29,119,2,7.5,0
10233,22,119,1,9.0,0
10239,31,119,1,6.0,0
10241,27,119,14,5.71,1
10250,45,5,1,9.0,0
10261,21,105,2,6.0,0
10274,23,107,1,10.0,0
10284,23,119,1,8.0,0
10313,37,119,1,7.0,0
10315,18,20,12,7.67,1
10319,45,119,2,8.5,0
10325,18,119,2,6.0,0
10326,28,98,1,10.0,0
10336,26,141,1,8.0,0
10346,57,119,1,10.0,0
10351,15,119,3,7.67,0
10354,15,119,66,8.53,1
10369,23,17,1,8.0,0
10372,20,119,1,8.0,0
10373,17,119,2,7.5,0
10390,33,119,2,6.0,0
10394,21,28,2,7.0,0
10401,43,119,1,10.0,0
10406,55,47,1,8.0,0
10412,48,44,1,3.0,0
10413,24,47,2,6.5,0
10469,28,7,1,1.0,0
10494,25,119,1,3.0,0
10497,46,84,1,8.0,0
10501,31,119,1,10.0,0
10504,24,119,1,5.0,0
10512,35,7,4,8.0,0
10532,29,144,16,8.06,1
10533,38,47,1,7.0,0
10546,28,47,5,8.6,0
10560,27,119,102,8.24,1
10561,16,47,2,9.5,0
10569,23,47,1,10.0,0
10571,25,107,1,9.0,0
10573,17,44,1,6.0,0
10576,27,144,1,10.0,0
10578,16,119,1,5.0,0
10590,22,74,15,7.0,1
10594,57,7,1,4.0,0
10596,43,20,1,10.0,0
10601,58,20,4,7.75,0
10607,60,119,5,9.2,0
10619,33,119,5,6.4,0
10620,30,110,1,8.0,0
10623,26,44,1,8.0,0
10628,21,43,1,8.0,0
10630,23,20,2,8.5,0
10642,49,47,1,10.0,0
10649,27,5,1,5.0,0
10654,16,137,1,10.0,0
10658,33,107,1,6.0,0
10660,37,110,8,8.25,1
10680,36,44,1,8.0,0
10686,27,119,1,5.0,0
10687,28,47,1,7.0,0
10696,11,119,1,6.0,0
10697,20,119,4,8.75,0
10708,28,119,1,6.0,0
10710,13,119,2,9.0,0
10716,54,119,2,6.5,0
10729,35,119,3,7.33,0
10737,37,144,1,10.0,0
10740,24,47,1,4.0,0
10745,23,47,1,8.0,0
10750,24,119,11,7.09,1
10754,38,119,2,8.0,0
10757,59,7,1,8.0,0
10758,25,119,1,8.0,0
10760,67,119,1,9.0,0
10764,22,43,2,9.5,0
10776,29,47,3,7.67,0
10794,35,119,1,6.0,0
10813,45,119,4,7.5,0
10819,27,119,85,8.02,1
10829,38,119,4,8.75,0
10830,21,119,4,8.5,0
10840,51,119,1,10.0,0
10852,26,20,1,8.0,0
10857,38,119,2,8.0,0
10865,14,47,2,6.5,0
10899,24,119,1,10.0,0
10912,32,60,1,7.0,0
10921,65,119,3,8.0,0
10924,20,119,4,7.0,0
10932,49,119,2,6.0,0
10940,45,47,1,7.0,0
10951,62,119,3,8.33,0
10959,57,165,4,8.25,0
10963,22,20,1,1.0,0
10965,22,109,10,8.0,1
10969,59,119,1,9.0,0
10985,38,144,6,7.0,0
11006,49,137,3,9.33,0
11012,18,47,1,5.0,0
11017,37,44,1,7.0,0
11024,64,119,1,8.0,0
11031,38,119,1,8.0,0
11065,46,119,1,6.0,0
11078,52,119,2,10.0,0
11080,50,119,1,10.0,0
11101,26,119,1,8.0,0
11120,58,43,17,7.76,1
11124,30,119,2,7.5,0
11136,27,60,2,7.0,0
11151,51,144,1,8.0,0
11155,27,119,2,6.0,0
11156,50,119,1,7.0,0
11169,27,20,1,9.0,0
11172,27,47,4,8.25,0
11183,24,34,1,5.0,0
11187,60,119,1,7.0,0
11192,49,47,5,9.2,0
11198,45,47,8,7.25,1
11201,30,84,4,7.25,0
11203,48,20,1,9.0,0
11206,62,119,5,7.4,0
11208,40,119,1,8.0,0
11212,47,119,1,9.0,0
11224,51,119,34,6.03,1
11225,35,119,1,8.0,0
11230,15,44,1,5.0,0
11231,37,119,6,7.0,0
11240,36,119,1,7.0,0
11247,45,119,1,8.0,0
11250,13,119,2,6.5,0
11260,37,119,5,5.2,0
11279,29,20,7,7.14,1
11285,32,20,2,6.0,0
11287,54,119,1,8.0,0
11298,45,119,2,9.0,0
11317,25,119,1,9.0,0
11321,17,119,1,5.0,0
11325,23,119,6,9.17,0
11328,51,119,1,10.0,0
11335,54,137,1,9.0,0
11341,45,119,1,7.0,0
11351,59,119,1,7.0,0
11374,48,119,1,4.0,0
11378,45,119,1,7.0,0
11387,55,119,1,7.0,0
11393,73,20,5,3.8,0
11400,49,20,17,7.29,1
11401,17,119,1,8.0,0
11403,48,119,1,8.0,0
11405,22,119,1,8.0,0
11425,15,119,4,6.25,0
11435,61,119,5,8.0,0
11438,53,20,1,9.0,0
11441,34,119,1,5.0,0
11450,62,119,1,9.0,0
11453,36,119,2,8.0,0
11457,26,119,1,9.0,0
11464,16,20,7,8.0,1
11467,25,84,1,7.0,0
11489,28,119,1,9.0,0
11491,50,7,1,8.0,0
11497,32,144,1,9.0,0
11500,35,109,1,4.0,0
11501,21,47,1,7.0,0
11509,65,119,1,6.0,0
11511,63,144,1,10.0,0
11517,57,119,7,8.29,1
11520,45,119,2,7.5,0
11521,24,119,7,7.29,1
11547,19,119,1,10.0,0
11553,62,60,1,9.0,0
11554,35,119,3,4.0,0
11577,27,44,1,8.0,0
11581,56,119,1,8.0,0
11593,35,119,1,8.0,0
11594,63,119,2,8.5,0
11621,40,20,8,8.38,1
11624,16,107,2,6.5,0
11629,21,119,49,7.73,1
11643,34,119,4,6.0,0
11648,60,119,1,8.0,0
11652,33,144,1,8.0,0
11657,25,119,32,5.06,1
11667,26,14,1,8.0,0
11668,35,119,1,8.0,0
11681,29,119,1,9.0,0
11687,47,20,54,9.09,1
11690,30,47,6,7.5,0
11709,29,119,4,7.75,0
11711,26,7,1,6.0,0
11724,42,119,45,7.6,1
11741,29,20,1,8.0,0
11754,27,107,1,10.0,0
11766,25,20,2,7.5,0
11768,14,57,1,8.0,0
11788,30,119,11,7.73,1
11795,41,107,1,10.0,0
11797,32,119,1,5.0,0
11802,20,119,1,9.0,0
11811,32,107,1,9.0,0
11819,52,119,1,10.0,0
11824,22,43,1,6.0,0
11830,16,119,1,5.0,0
11860,44,44,1,5.0,0
11863,48,144,1,5.0,0
11874,36,119,1,10.0,0
11881,32,44,3,8.0,0
11898,25,119,1,5.0,0
11908,20,20,2,5.5,0
11924,19,119,7,5.29,1
11940,52,119,1,5.0,0
11944,21,98,14,8.0,1
11945,28,119,1,8.0,0
11951,65,119,1,8.0,0
11963,34,144,1,5.0,0
11971,37,107,1,10.0,0
11974,29,47,1,6.0,0
11993,37,119,111,8.55,1
12014,33,119,1,8.0,0
12018,41,107,1,5.0,0
12023,27,44,1,7.0,0
12024,26,61,1,7.0,0
12035,39,119,5,6.0,0
12046,26,107,1,4.0,0
12059,23,107,2,6.5,0
12080,50,20,3,7.33,0
12081,19,47,6,6.33,0
12095,33,144,1,7.0,0
12100,26,95,72,7.36,1
12110,43,119,3,6.67,0
12111,40,119,1,8.0,0
12112,40,119,8,7.88,1
12113,27,47,1,6.0,0
12120,32,47,1,8.0,0
12122,26,7,9,7.11,1
12130,46,48,1,10.0,0
12138,36,7,1,9.0,0
12143,51,119,12,8.5,1
12144,24,107,1,9.0,0
12154,41,119,17,7.0,1
12158,49,119,2,9.0,0
12168,40,47,1,7.0,0
12172,21,107,1,7.0,0
12173,23,107,1,7.0,0
12189,24,107,10,6.5,1
12200,25,119,1,8.0,0
12202,19,95,5,7.8,0
12203,16,119,1,10.0,0
12209,18,119,8,7.0,1
12220,46,119,4,4.5,0
12225,20,119,1,8.0,0
12231,28,119,1,8.0,0
12233,33,119,3,8.0,0
12238,31,119,1,10.0,0
12244,47,119,1,7.0,0
12246,15,47,7,6.57,1
12253,39,14,3,8.67,0
12264,39,119,2,7.5,0
12272,18,101,21,10.0,1
12273,17,47,1,7.0,0
12278,30,119,3,6.33,0
12281,23,119,1,8.0,0
12282,23,119,8,7.38,1
12283,66,119,1,8.0,0
12285,38,119,2,8.0,0
12293,42,119,1,8.0,0
12294,19,119,1,10.0,0
12305,34,119,1,7.0,0
12307,19,119,1,8.0,0
12315,33,119,3,8.67,0
12325,67,119,1,7.0,0
12326,33,107,2,6.0,0
12328,28,119,3,6.33,0
12330,30,17,2,7.0,0
12331,31,49,6,7.5,0
12333,18,144,2,8.0,0
12340,43,119,1,8.0,0
12341,28,7,2,8.0,0
12343,42,119,2,5.0,0
12348,23,119,6,6.17,0
12361,41,119,1,6.0,0
12362,54,119,7,6.86,1
12366,33,119,1,7.0,0
12383,25,119,1,8.0,0
12387,21,63,2,6.0,0
12388,28,119,5,6.8,0
12390,27,119,1,7.0,0
12393,71,119,1,8.0,0
12411,57,119,1,4.0,0
12423,52,119,4,5.75,0
12431,17,119,1,7.0,0
12453,14,119,1,9.0,0
12457,36,119,4,7.75,0
12471,32,119,1,9.0,0
12474,17,47,1,4.0,0
12484,23,144,1,8.0,0
12486,27,47,1,8.0,0
12489,26,119,4,6.0,0
12490,40,20,1,6.0,0
12492,17,119,1,9.0,0
12495,28,142,2,8.5,0
12512,34,84,3,7.67,0
12524,29,119,1,5.0,0
12529,20,119,1,3.0,0
12538,18,119,140,8.14,1
12548,44,84,2,5.5,0
12549,49,119,1,8.0,0
12554,42,119,3,10.0,0
12559,42,144,1,9.0,0
12563,14,119,1,9.0,0
12569,22,74,14,8.64,1
12573,20,119,1,7.0,0
12578,26,119,3,8.0,0
12584,55,119,1,8.0,0
12586,20,119,1,7.0,0
12591,14,47,1,4.0,0
12596,56,119,1,10.0,0
12599,15,119,1,9.0,0
12600,60,119,1,10.0,0
12606,59,20,1,6.0,0
12614,51,119,5,7.4,0
12619,56,20,8,6.5,1
12626,42,119,2,5.0,0
12630,39,119,1,10.0,0
12634,35,20,1,8.0,0
12640,28,119,2,5.5,0
12641,25,119,5,6.8,0
12646,21,119,1,8.0,0
12650,27,107,6,7.5,0
12651,38,144,2,5.0,0
12657,48,47,14,6.21,1
12659,43,119,1,6.0,0
12663,43,119,4,6.25,0
12673,23,144,1,9.0,0
12680,20,119,1,9.0,0
12687,43,119,1,7.0,0
12690,35,119,3,10.0,0
12698,32,119,8,7.62,1
12702,31,119,9,7.56,1
12703,20,119,1,10.0,0
12705,36,119,2,9.0,0
12706,40,119,1,7.0,0
12707,37,20,6,9.17,0
12710,19,119,3,9.0,0
12725,50,119,2,6.0,0
12730,27,119,1,4.0,0
12734,57,119,6,6.67,0
12740,20,107,1,6.0,0
12747,47,43,1,7.0,0
12753,50,119,1,10.0,0
12755,40,119,3,5.67,0
12774,15,119,1,8.0,0
12780,30,9,3,5.33,0
12784,57,119,11,7.82,1
12789,52,119,1,8.0,0
12807,39,119,1,8.0,0
12815,25,119,3,4.33,0
12817,36,119,3,7.33,0
12820,39,20,1,8.0,0
12824,18,119,108,8.66,1
12829,21,119,1,7.0,0
12835,38,47,73,7.11,1
12839,30,119,2,8.5,0
12841,37,107,2,7.0,0
12854,26,107,1,6.0,0
12863,29,144,19,7.21,1
12874,68,119,1,8.0,0
12890,19,119,1,8.0,0
12914,23,57,1,10.0,0
12917,24,119,26,8.42,1
12923,39,119,1,10.0,0
12926,26,119,2,10.0,0
12928,11,20,1,10.0,0
12945,30,20,12,6.67,1
12951,35,119,6,7.67,0
12963,34,119,1,10.0,0
12964,21,119,2,7.0,0
12965,25,65,3,6.67,0
12966,28,104,1,9.0,0
12971,23,7,2,6.5,0
12977,16,57,1,6.0,0
12980,49,7,1,8.0,0
12981,45,107,4,5.5,0
12982,41,107,190,8.09,1
12990,58,119,15,5.2,1
13012,41,9,2,6.5,0
13026,31,20,3,6.67,0
13060,29,20,6,6.0,0
13066,23,119,1,8.0,0
13071,47,20,1,8.0,0
13080,22,20,16,8.06,1
13088,14,63,1,6.0,0
13093,29,107,21,6.29,1
13094,24,119,7,8.29,1
13104,25,119,4,5.5,0
13109,15,119,2,7.5,0
13113,25,104,3,6.0,0
13126,21,57,15,7.0,1
13127,27,119,1,5.0,0
13140,27,119,2,6.0,0
13141,26,144,3,7.33,0
13146,36,119,1,3.0,0
13150,31,119,1,5.0,0
13154,46,119,1,7.0,0
13164,33,119,7,8.57,1
13168,60,119,1,8.0,0
13173,55,119,9,6.78,1
13178,26,44,1,4.0,0
13181,58,144,1,5.0,0
13191,57,119,1,10.0,0
13207,35,63,2,8.0,0
13215,26,47,2,5.0,0
13217,42,107,1,5.0,0
13220,51,119,2,8.0,0
13221,45,20,9,8.44,1
13222,43,20,1,8.0,0
13223,21,20,6,6.83,0
13247,40,20,1,5.0,0
13252,33,119,1,8.0,0
13256,38,119,3,7.67,0
13259,57,119,4,6.5,0
13262,41,63,1,8.0,0
13265,53,119,1,10.0,0
13280,65,119,13,7.85,1
13283,56,119,1,7.0,0
13302,43,119,1,7.0,0
13312,40,107,1,5.0,0
13313,38,107,4,7.0,0
13314,58,119,1,9.0,0
13331,58,119,10,5.3,1
13332,60,20,1,8.0,0
13339,31,7,1,9.0,0
13347,49,107,30,8.4,1
13359,19,47,1,4.0,0
13380,16,119,5,6.2,0
13385,25,9,2,5.0,0
13396,52,144,1,8.0,0
13398,60,119,1,5.0,0
13407,14,47,3,8.33,0
13432,22,119,4,8.25,0
13434,29,20,2,6.0,0
13440,26,107,1,2.0,0
13479,31,84,2,5.0,0
13491,39,47,3,5.67,0
13503,31,119,3,10.0,0
13518,27,119,34,6.65,1
13528,21,20,1,9.0,0
13546,25,47,1,7.0,0
13552,32,119,220,7.69,1
13582,29,98,68,7.21,1
13586,60,158,1,10.0,0
13596,29,107,1,5.0,0
13599,20,119,1,7.0,0
13603,25,119,1,8.0,0
13604,51,119,16,8.38,1
13607,31,119,14,7.64,1
13610,34,107,1,8.0,0
13619,33,106,1,6.0,0
13623,39,107,1,8.0,0
13644,27,119,1,8.0,0
13646,29,119,2,8.0,0
13649,62,119,1,5.0,0
13652,54,119,1,8.0,0
13666,54,119,20,6.9,1
13682,31,119,15,8.8,1
13684,29,119,1,10.0,0
13685,21,43,1,8.0,0
13695,19,44,1,8.0,0
13698,26,119,1,10.0,0
13720,40,119,1,8.0,0
13721,17,119,1,10.0,0
13722,41,119,1,8.0,0
13723,67,110,2,7.5,0
13726,44,119,1,7.0,0
13735,41,44,3,8.33,0
13746,45,119,1,10.0,0
13747,36,137,1,9.0,0
13754,48,119,3,9.33,0
13771,26,119,1,9.0,0
13775,18,119,1,8.0,0
13779,42,7,1,8.0,0
13794,31,119,2,8.5,0
13799,24,119,4,7.75,0
13804,30,63,1,5.0,0
13810,37,47,2,2.0,0
13811,41,119,2,5.0,0
